COG_ID	category	name	truth	fn04_input	fn04_post	fn04_present	fn04_state	fn06_input	fn06_post	fn06_present	fn06_state	fn08_input	fn08_post	fn08_present	fn08_state
COG1094	J	rRNA processing protein Krr1/Pno1, contains KH domain	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG1095	K	DNA-directed RNA polymerase, subunit E'/Rpb7	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG1096	U	Exosome complex RNA-binding protein Csl4, contains S1 and Zn-ribbon domains	0	0	0.0001	0	absent	0	0.0001	0	absent	0	0.0002	0	absent
COG1097	U	Exosome complex RNA-binding protein Rrp4, contains S1 and KH domains	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG1098	R	Predicted RNA-binding protein, contains ribosomal protein S1 (RPS1) domain	0	0	0.0001	0	absent	0	0.0001	0	absent	0	0.0001	0	absent
COG1099	R	Predicted metal-dependent hydrolase, TIM-barrel fold	0	0	0.2465	0	absent	0	0.2835	0	absent	0	0.0198	0	absent
COG1100	R	GTPase SAR1 family domain	0	0	0.8622	1	FP	0	0.7501	1	FP	0	0.5309	1	FP
COG1101	R	ABC-type uncharacterized transport system, ATPase component	0	0	0.2134	0	absent	0	0.3281	0	absent	0	0.7998	1	FP
COG1102	F	Cytidylate kinase	0	0	0.0311	0	absent	0	0.0779	0	absent	0	0.0105	0	absent
COG1103	J	Archaeal Cys-tRNA synthase (O-phospho-L-seryl-tRNA:Cys-tRNA synthase)	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG1104	E	Cysteine desulfurase/Cysteine sulfinate desulfinase IscS or related enzyme, NifS family	1	0	0.9938	1	recovered	1	0.9998	1	kept	0	0.9913	1	recovered
COG1105	G	1-phosphofructokinase or 6-phosphofructokinase II	1	1	0.9926	1	kept	0	0.5982	1	recovered	0	0.4202	0	gap
COG1106	R	ATPase/GTPase, AAA15 family	0	0	0.2762	0	absent	0	0.3633	0	absent	0	0.1328	0	absent
COG1107	L	Archaea-specific RecJ-like exonuclease, contains DnaJ-type Zn finger domain	0	0	0.0003	0	absent	0	0.0004	0	absent	0	0.0005	0	absent
COG1108	P	ABC-type Mn2+/Zn2+ transport system, permease component	1	0	0.9948	1	recovered	1	0.9991	1	kept	0	0.9898	1	recovered
COG1109	G	Phosphomannomutase	1	0	0.9996	1	recovered	1	0.9997	1	kept	0	0.9967	1	recovered
COG1110	L	Reverse gyrase	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG1111	L	ERCC4-related helicase	0	0	0.0417	0	absent	0	0.0124	0	absent	0	0.0258	0	absent
COG1112	L	Superfamily I DNA and/or RNA helicase	1	0	0.1719	0	gap	1	0.9550	1	kept	0	0.4246	0	gap
COG1113	E	L-asparagine transporter or related permease	1	1	0.9556	1	kept	0	0.0176	0	gap	0	0.0904	0	gap
COG1114	E	Branched-chain amino acid permease	1	0	0.0072	0	gap	0	0.0272	0	gap	1	0.9378	1	kept
COG1115	E	Na+/alanine symporter	1	1	0.9828	1	kept	0	0.8596	1	recovered	0	0.8824	1	recovered
COG1116	P	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	1	1	0.9998	1	kept	0	0.9640	1	recovered	0	0.8707	1	recovered
COG1117	P	ABC-type phosphate transport system, ATPase component	1	1	0.9999	1	kept	0	0.9959	1	recovered	0	0.9865	1	recovered
COG1118	P	ABC-type sulfate/molybdate transport systems, ATPase component	1	1	0.9386	1	kept	1	0.1852	0	gap	0	0.0131	0	gap
COG1119	P	ABC-type molybdenum transport system, ATPase component ModF/photorepair protein PhrA	1	0	0.9955	1	recovered	0	0.9160	1	recovered	0	0.9526	1	recovered
COG1120	PH	ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component	1	1	0.9999	1	kept	1	0.9996	1	kept	0	0.9829	1	recovered
COG1121	P	ABC-type Mn2+/Zn2+ transport system, ATPase component	1	1	0.9999	1	kept	0	0.9933	1	recovered	0	0.9896	1	recovered
COG1122	PR	Energy-coupling factor transporter ATP-binding protein EcfA2	1	1	0.9985	1	kept	0	0.8815	1	recovered	0	0.3339	0	gap
COG1123	O	ABC-type glutathione transport system ATPase component, contains duplicated ATPase domain	1	1	0.9915	1	kept	0	0.9506	1	recovered	1	0.9883	1	kept
COG1124	EP	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	1	1	0.3578	0	gap	0	0.1505	0	gap	0	0.0861	0	gap
COG1125	E	ABC-type proline/glycine betaine transport system, ATPase component	1	1	0.9721	1	kept	0	0.8686	1	recovered	1	0.9786	1	kept
COG1126	E	ABC-type polar amino acid transport system, ATPase component	1	1	1.0000	1	kept	1	0.9999	1	kept	0	0.9944	1	recovered
COG1127	M	ATPase subunit MlaF of the ABC-type intermembrane phospholipid transporter Mla	1	1	0.9995	1	kept	0	0.9783	1	recovered	0	0.9646	1	recovered
COG1129	G	ABC-type sugar transport system, ATPase component	1	1	1.0000	1	kept	0	0.9942	1	recovered	0	0.7864	1	recovered
COG1131	V	ABC-type multidrug transport system, ATPase component	1	1	1.0000	1	kept	1	0.9998	1	kept	0	0.9822	1	recovered
COG1132	V	ABC-type multidrug transport system, ATPase and permease component	1	1	1.0000	1	kept	0	0.9996	1	recovered	1	0.9996	1	kept
COG1133	V	Peptide antibiotic transporter SbmA/BacA, ABC-type permease family	1	1	0.1376	0	gap	0	0.0051	0	gap	0	0.0112	0	gap
COG1134	G	ABC-type polysaccharide/polyol phosphate transport system, ATPase component	1	0	0.7021	1	recovered	1	0.8926	1	kept	0	0.6276	1	recovered
COG1135	E	ABC-type methionine transport system, ATPase component	1	1	0.9973	1	kept	0	0.7384	1	recovered	0	0.7233	1	recovered
COG1136	M	ABC-type lipoprotein export system, ATPase component	1	0	1.0000	1	recovered	0	0.9997	1	recovered	1	0.9999	1	kept
COG1137	M	ABC-type lipopolysaccharide export system, ATPase component	1	0	0.9914	1	recovered	1	0.9997	1	kept	0	0.9825	1	recovered
COG1138	CO	Cytochrome c biogenesis protein CcmF	1	1	0.9957	1	kept	0	0.8517	1	recovered	0	0.0272	0	gap
COG1139	C	L-lactate utilization protein LutB, contains a ferredoxin-type domain	1	1	0.9677	1	kept	0	0.8390	1	recovered	0	0.7931	1	recovered
COG1140	CP	Nitrate reductase beta subunit	1	1	0.6758	1	kept	0	0.2148	0	gap	0	0.4395	0	gap
COG1141	C	Ferredoxin	0	0	0.8126	1	FP	0	0.6338	1	FP	0	0.4013	0	absent
COG1142	C	Fe-S-cluster-containing hydrogenase component 2	1	0	0.4326	0	gap	1	0.8948	1	kept	0	0.0928	0	gap
COG1143	C	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)	1	1	0.9999	1	kept	0	0.9916	1	recovered	0	0.8064	1	recovered
COG1144	C	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, delta subunit	0	0	0.0002	0	absent	0	0.0013	0	absent	0	0.0009	0	absent
COG1145	C	Ferredoxin	1	0	0.6495	1	recovered	1	0.9911	1	kept	0	0.7666	1	recovered
COG1146	F	NAD-dependent dihydropyrimidine dehydrogenase, PreA subunit	0	0	0.8973	1	FP	0	0.8584	1	FP	0	0.7535	1	FP
COG1148	C	Heterodisulfide reductase, subunit A (polyferredoxin)	0	0	0.0190	0	absent	0	0.1199	0	absent	0	0.0522	0	absent
COG1149	R	MinD superfamily P-loop ATPase, contains an inserted ferredoxin domain	0	0	0.0409	0	absent	0	0.5035	1	FP	0	0.3138	0	absent
COG1150	C	Heterodisulfide reductase, subunit C	0	0	0.0151	0	absent	0	0.0267	0	absent	0	0.0782	0	absent
COG1151	C	Hydroxylamine reductase (hybrid-cluster protein)	0	0	0.0002	0	absent	0	0.0002	0	absent	0	0.0002	0	absent
COG1152	C	CO dehydrogenase/acetyl-CoA synthase alpha subunit	0	0	0.0053	0	absent	0	0.0264	0	absent	0	0.0054	0	absent
COG1153	C	Formylmethanofuran dehydrogenase subunit D	0	0	0.0003	0	absent	0	0.0004	0	absent	0	0.0003	0	absent
COG1154	HI	Deoxyxylulose-5-phosphate synthase	1	1	0.9985	1	kept	0	0.8864	1	recovered	1	0.9882	1	kept
COG1155	C	Archaeal/vacuolar-type H+-ATPase catalytic subunit A/Vma1	0	0	0.0058	0	absent	0	0.0169	0	absent	0	0.0926	0	absent
COG1156	C	Archaeal/vacuolar-type H+-ATPase subunit B/Vma2	0	0	0.0093	0	absent	0	0.0308	0	absent	0	0.1010	0	absent
COG1157	NU	Flagellar biosynthesis/type III secretory pathway ATPase FliI	1	1	1.0000	1	kept	0	0.9925	1	recovered	0	0.9159	1	recovered
COG1158	K	Transcription termination factor Rho	1	0	0.9958	1	recovered	1	0.9994	1	kept	0	0.9907	1	recovered
COG1159	J	GTPase Era, involved in 16S rRNA processing	1	0	0.9975	1	recovered	1	0.9999	1	kept	0	0.9961	1	recovered
COG1160	J	Double Era-like domain GTPase Der	1	1	0.9996	1	kept	0	0.9772	1	recovered	0	0.9590	1	recovered
COG1161	J	Ribosome biogenesis GTPase RbgA	0	0	0.0151	0	absent	0	0.2739	0	absent	0	0.0234	0	absent
COG1162	J	Ribosome biogenesis GTPase RsgA	1	0	0.8623	1	recovered	1	0.9901	1	kept	0	0.9445	1	recovered
COG1163	J	Ribosome-interacting GTPase RBG1	0	0	0.0000	0	absent	0	0.0001	0	absent	0	0.0001	0	absent
COG1164	E	Oligoendopeptidase F	0	0	0.8906	1	FP	0	0.8647	1	FP	0	0.2454	0	absent
COG1165	H	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	1	1	0.9940	1	kept	1	0.9987	1	kept	0	0.4926	0	gap
COG1166	E	Arginine decarboxylase (spermidine biosynthesis)	1	1	0.9700	1	kept	0	0.8806	1	recovered	0	0.8642	1	recovered
COG1167	KE	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain	1	0	0.9980	1	recovered	0	0.9739	1	recovered	0	0.9011	1	recovered
COG1168	ER	Bifunctional PLP-dependent enzyme with beta-cystathionase and maltose regulon repressor activities	1	1	0.9954	1	kept	0	0.8940	1	recovered	0	0.6311	1	recovered
COG1169	HQ	Isochorismate synthase EntC	1	0	0.9146	1	recovered	0	0.9735	1	recovered	0	0.4966	0	gap
COG1171	E	Threonine deaminase	1	1	1.0000	1	kept	1	0.9989	1	kept	0	0.9765	1	recovered
COG1172	G	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component	1	1	0.9974	1	kept	0	0.8910	1	recovered	0	0.5522	1	recovered
COG1173	EP	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	1	0	0.9998	1	recovered	1	0.9999	1	kept	0	0.9846	1	recovered
COG1174	E	ABC-type proline/glycine betaine transport system, permease component	1	0	0.8580	1	recovered	1	0.9909	1	kept	0	0.9066	1	recovered
COG1175	G	ABC-type sugar transport system, permease component	1	0	0.9906	1	recovered	1	0.9990	1	kept	1	0.9063	1	kept
COG1176	E	ABC-type spermidine/putrescine transport system, permease component I	1	1	0.9980	1	kept	1	0.9966	1	kept	0	0.7998	1	recovered
COG1177	E	ABC-type spermidine/putrescine transport system, permease component II	1	1	0.9993	1	kept	1	0.9992	1	kept	0	0.8171	1	recovered
COG1178	P	ABC-type Fe3+ transport system, permease component	1	1	0.9977	1	kept	1	0.9992	1	kept	0	0.9503	1	recovered
COG1179	J	tRNA A37 threonylcarbamoyladenosine dehydratase	1	1	0.9951	1	kept	1	0.9933	1	kept	0	0.9533	1	recovered
COG1180	O	Pyruvate-formate lyase-activating enzyme	1	0	0.9520	1	recovered	0	0.9476	1	recovered	0	0.9856	1	recovered
COG1181	MR	D-alanine-D-alanine ligase or related ATP-grasp enzyme	1	1	0.9999	1	kept	1	0.9985	1	kept	0	0.9820	1	recovered
COG1182	C	FMN-dependent NADH-azoreductase	1	1	0.9649	1	kept	1	0.9112	1	kept	0	0.0395	0	gap
COG1183	I	Phosphatidylserine synthase	0	0	0.9927	1	FP	0	0.9756	1	FP	0	0.8903	1	FP
COG1184	J	Translation initiation factor 2B subunit, eIF-2B alpha/beta/delta family	0	0	0.0004	0	absent	0	0.0023	0	absent	0	0.0012	0	absent
COG1185	J	Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)	1	0	0.9964	1	recovered	0	0.9940	1	recovered	0	0.9930	1	recovered
COG1186	J	Protein chain release factor PrfB	1	1	0.9999	1	kept	0	0.9977	1	recovered	0	0.9954	1	recovered
COG1187	J	Pseudouridylate synthase RsuA, specific for 16S rRNA U516  and 23S rRNA U2605	1	1	0.9994	1	kept	0	0.9792	1	recovered	0	0.9701	1	recovered
COG1188	J	Ribosomal 50S subunit-recycling heat shock protein, contains S4 domain	1	1	0.9422	1	kept	0	0.0099	0	gap	0	0.4457	0	gap
COG1189	J	Predicted rRNA methylase YqxC, contains S4 and FtsJ domains	0	0	0.9873	1	FP	0	0.9668	1	FP	0	0.9331	1	FP
COG1190	J	Lysyl-tRNA synthetase (class II)	1	0	0.9895	1	recovered	1	0.9951	1	kept	0	0.9626	1	recovered
COG1191	K	DNA-directed RNA polymerase specialized sigma subunit	1	1	0.9996	1	kept	1	0.9936	1	kept	0	0.3809	0	gap
COG1192	DN	ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ	1	1	0.9999	1	kept	1	0.9998	1	kept	0	0.9887	1	recovered
COG1193	L	dsDNA-specific endonuclease/ATPase MutS2	0	0	0.9833	1	FP	0	0.9341	1	FP	0	0.9154	1	FP
COG1194	L	Adenine-specific DNA glycosylase, acts on AG and A-oxoG pairs	1	1	0.9981	1	kept	0	0.5700	1	recovered	0	0.8431	1	recovered
COG1195	L	Recombinational DNA repair ATPase RecF	1	1	0.9985	1	kept	0	0.8603	1	recovered	0	0.5432	1	recovered
COG1196	D	Chromosome segregation ATPase Smc	1	1	0.9999	1	kept	0	0.9986	1	recovered	0	0.9777	1	recovered
COG1197	LK	Transcription-repair coupling factor (superfamily II helicase)	1	0	0.9966	1	recovered	0	0.9942	1	recovered	0	0.9881	1	recovered
COG1198	L	Primosomal protein N' (replication factor Y) - superfamily II helicase	1	1	0.9995	1	kept	1	0.9989	1	kept	0	0.9857	1	recovered
COG1199	L	Rad3-related DNA helicase DinG	1	1	0.9984	1	kept	1	0.9950	1	kept	0	0.8963	1	recovered
COG1200	L	RecG-like helicase	1	0	0.5138	1	recovered	1	0.5538	1	kept	0	0.4938	0	gap
COG1201	L	Lhr-like helicase	0	0	0.5058	1	FP	0	0.3348	0	absent	0	0.1953	0	absent
COG1202	L	Superfamily II helicase, archaea-specific	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG1203	V	CRISPR-Cas type I system-associated endonuclease/helicase Cas3	1	0	0.4687	0	gap	1	0.9549	1	kept	0	0.1100	0	gap
COG1204	L	Replicative superfamily II helicase	0	0	0.1804	0	absent	0	0.0864	0	absent	0	0.0649	0	absent
COG1205	L	ATP-dependent helicase YprA,  contains C-terminal metal-binding DUF1998 domain	0	0	0.0121	0	absent	0	0.0377	0	absent	0	0.0707	0	absent
COG1206	J	Folate-dependent tRNA-U54 methylase TrmFO/GidA	0	0	0.8800	1	FP	0	0.9307	1	FP	0	0.3827	0	absent
COG1207	M	Bifunctional protein GlmU, N-acetylglucosamine-1-phosphate-uridyltransferase/glucosamine-1-phosphate-acetyltransferase	1	0	0.9989	1	recovered	1	0.9997	1	kept	1	0.9970	1	kept
COG1208	JM	NDP-sugar pyrophosphorylase, includes eIF-2Bgamma, eIF-2Bepsilon, and LPS biosynthesis protein s	1	1	0.9987	1	kept	0	0.9301	1	recovered	0	0.7764	1	recovered
COG1209	M	dTDP-glucose pyrophosphorylase	1	1	0.9970	1	kept	0	0.9250	1	recovered	0	0.8488	1	recovered
COG1210	M	UTP-glucose-1-phosphate uridylyltransferase	1	0	0.9714	1	recovered	0	0.9362	1	recovered	1	0.9909	1	kept
COG1211	I	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	1	0	0.1442	0	gap	1	0.8491	1	kept	0	0.1036	0	gap
COG1212	M	CMP-2-keto-3-deoxyoctulosonic acid synthetase	1	1	0.9999	1	kept	0	0.9970	1	recovered	0	0.9927	1	recovered
COG1213	I	Choline kinase	0	0	0.0943	0	absent	0	0.1429	0	absent	0	0.0465	0	absent
COG1214	J	tRNA A37 threonylcarbamoyladenosine modification protein TsaB	1	1	0.9998	1	kept	0	0.9911	1	recovered	0	0.9688	1	recovered
COG1215	N	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	1	1	0.9999	1	kept	0	0.9978	1	recovered	0	0.9868	1	recovered
COG1216	G	Glycosyltransferase, GT2 family	1	1	1.0000	1	kept	1	0.9996	1	kept	0	0.9596	1	recovered
COG1217	T	Predicted membrane GTPase TypA/BipA involved in stress response	1	1	1.0000	1	kept	0	0.9989	1	recovered	0	0.9930	1	recovered
COG1218	P	3'-Phosphoadenosine 5'-phosphosulfate (PAPS) 3'-phosphatase	1	1	0.6942	1	kept	0	0.3737	0	gap	0	0.0547	0	gap
COG1219	O	ATP-dependent protease Clp, ATPase subunit ClpX	1	0	0.9837	1	recovered	1	0.9985	1	kept	0	0.9781	1	recovered
COG1220	O	ATP-dependent protease HslVU (ClpYQ), ATPase subunit HslU	1	1	0.9939	1	kept	1	0.9912	1	kept	0	0.0492	0	gap
COG1221	KT	Transcriptional regulators containing an AAA-type ATPase domain and a DNA-binding domain	1	0	0.0180	0	gap	0	0.0016	0	gap	1	0.0030	0	gap
COG1222	O	ATP-dependent 26S proteasome regulatory subunit	0	0	0.0780	0	absent	0	0.0437	0	absent	0	0.0343	0	absent
COG1223	R	Predicted ATPase, AAA+ superfamily	0	0	0.0008	0	absent	0	0.0005	0	absent	0	0.0007	0	absent
COG1224	K	DNA helicase TIP49, TBP-interacting protein	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG1225	O	Peroxiredoxin	1	1	1.0000	1	kept	1	0.9999	1	kept	0	0.9575	1	recovered
COG1226	P	Voltage-gated potassium channel Kch	1	0	0.9466	1	recovered	1	0.9975	1	kept	1	0.9478	1	kept
COG1227	C	Inorganic pyrophosphatase/exopolyphosphatase	0	0	0.8987	1	FP	0	0.8696	1	FP	0	0.8657	1	FP
COG1228	Q	Imidazolonepropionase or related amidohydrolase	0	0	0.9337	1	FP	0	0.8803	1	FP	0	0.2993	0	absent
COG1229	C	Formylmethanofuran dehydrogenase subunit A	0	0	0.0004	0	absent	0	0.0004	0	absent	0	0.0004	0	absent
COG1230	P	Co/Zn/Cd efflux system component	1	0	0.9375	1	recovered	0	0.7745	1	recovered	0	0.5699	1	recovered
COG1231	E	Monoamine oxidase	0	0	0.7740	1	FP	0	0.3797	0	absent	0	0.0945	0	absent
COG1232	H	Protoporphyrinogen oxidase HemY/PPOX	0	0	0.9220	1	FP	0	0.9663	1	FP	0	0.8155	1	FP
COG1233	Q	Phytoene dehydrogenase-related protein	0	0	0.8145	1	FP	0	0.7791	1	FP	0	0.6546	1	FP
COG1234	J	Ribonuclease BN, tRNA processing enzyme	1	1	0.9886	1	kept	0	0.4240	0	gap	0	0.7159	1	recovered
COG1235	P	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase	1	1	0.9975	1	kept	0	0.9187	1	recovered	0	0.7683	1	recovered
COG1236	J	RNA processing exonuclease, beta-lactamase fold, Cft2 family	0	0	0.7836	1	FP	0	0.2295	0	absent	1	0.9889	1	FP
COG1237	R	Metal-dependent hydrolase, beta-lactamase superfamily II	0	0	0.0838	0	absent	0	0.2323	0	absent	0	0.1612	0	absent
COG1238	S	Uncharacterized membrane protein YqaA, VTT domain	1	0	0.2678	0	gap	1	0.9934	1	kept	0	0.8822	1	recovered
COG1239	H	Mg-chelatase subunit ChlI	0	0	0.1406	0	absent	0	0.1193	0	absent	0	0.0172	0	absent
COG1240	H	vWFA (von Willebrand factor type A) domain of Mg and Co chelatases	0	0	0.0611	0	absent	0	0.0617	0	absent	0	0.0167	0	absent
COG1241	L	DNA replicative helicase MCM subunit Mcm2, Cdc46/Mcm family	0	0	0.0046	0	absent	0	0.0062	0	absent	0	0.0044	0	absent
COG1242	R	Radical SAM superfamily enzyme	1	0	0.1068	0	gap	1	0.9921	1	kept	0	0.6913	1	recovered
COG1243	J	tRNA U34 5-carboxymethylaminomethylation enzyme Elp3 (RNA elongator complex protein 3), contains radical SAM and acetyltransferase domains	0	0	0.0036	0	absent	0	0.4599	0	absent	0	0.0277	0	absent
COG1244	J	Archaeosine formation enzyme, radical SAM superfamily	0	0	0.0015	0	absent	0	0.0101	0	absent	0	0.0123	0	absent
COG1245	J	Translation initiation factor RLI1, contains Fe-S and AAA+ ATPase domains	0	0	0.0007	0	absent	0	0.0117	0	absent	0	0.0221	0	absent
COG1246	E	N-acetylglutamate synthase or related acetyltransferase, GNAT family	0	0	0.9601	1	FP	0	0.9305	1	FP	0	0.8667	1	FP
COG1247	E	L-amino acid N-acyltransferase MnaT	1	0	0.9918	1	recovered	0	0.7029	1	recovered	0	0.8363	1	recovered
COG1249	C	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase	1	1	1.0000	1	kept	0	0.9998	1	recovered	0	0.9941	1	recovered
COG1250	I	3-hydroxyacyl-CoA dehydrogenase	0	0	0.7871	1	FP	0	0.5693	1	FP	0	0.4963	0	absent
COG1251	C	NAD(P)H-nitrite reductase, large subunit	1	0	0.9409	1	recovered	1	0.9988	1	kept	0	0.5631	1	recovered
COG1252	C	NADH dehydrogenase, FAD-containing subunit	1	1	1.0000	1	kept	1	0.9995	1	kept	0	0.9665	1	recovered
COG1253	R	Hemolysin-related protein, contains CBS domains, UPF0053 family	1	0	0.9998	1	recovered	0	0.9996	1	recovered	0	0.9985	1	recovered
COG1254	C	Acylphosphatase	1	0	0.8977	1	recovered	0	0.4918	0	gap	0	0.2164	0	gap
COG1255	R	Predicted small methyltransferase MTH1000, UPF0146 family	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG1256	N	Flagellar hook-associated protein FlgK	1	0	0.9991	1	recovered	1	0.9980	1	kept	0	0.8496	1	recovered
COG1257	I	Hydroxymethylglutaryl-CoA reductase	0	0	0.7265	1	FP	0	0.5555	1	FP	0	0.4002	0	absent
COG1258	J	tRNA U54 and U55 pseudouridine synthase Pus10	0	0	0.0000	0	absent	0	0.0002	0	absent	0	0.0002	0	absent
COG1259	R	Bifunctional DNase/RNase	0	0	0.0057	0	absent	0	0.0106	0	absent	0	0.0133	0	absent
COG1260	I	Myo-inositol-1-phosphate synthase	0	0	0.0124	0	absent	0	0.0537	0	absent	0	0.0137	0	absent
COG1261	N	Flagellar basal body P-ring formation protein FlgA	1	1	0.9946	1	kept	0	0.9423	1	recovered	0	0.4135	0	gap
COG1262	O	Formylglycine-generating enzyme, required for sulfatase activity, contains SUMF1/FGE domain	0	0	0.9975	1	FP	0	0.9936	1	FP	0	0.7313	1	FP
COG1263	G	Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific	1	1	0.9997	1	kept	1	0.9730	1	kept	0	0.5439	1	recovered
COG1264	G	Phosphotransferase system IIB components	0	0	0.0021	0	absent	0	0.0011	0	absent	0	0.0101	0	absent
COG1266	O	Membrane protease YdiL, CAAX protease family	0	0	0.9160	1	FP	1	0.9858	1	FP	0	0.3767	0	absent
COG1267	I	Phosphatidylglycerophosphatase A	1	0	0.5208	1	recovered	1	0.9929	1	kept	0	0.8846	1	recovered
COG1268	H	Biotin transporter BioY	0	0	0.2454	0	absent	0	0.0798	0	absent	0	0.3576	0	absent
COG1269	C	Archaeal/vacuolar-type H+-ATPase subunit I/STV1	0	0	0.1186	0	absent	0	0.1809	0	absent	0	0.0715	0	absent
COG1270	H	Cobalamin biosynthesis protein CobD/CbiB	0	0	0.9934	1	FP	0	0.9651	1	FP	0	0.1358	0	absent
COG1271	C	Cytochrome bd-type quinol oxidase, subunit 1	1	1	1.0000	1	kept	0	0.9960	1	recovered	0	0.9518	1	recovered
COG1272	U	Predicted membrane channel-forming protein YqfA, hemolysin III family	1	1	0.9981	1	kept	0	0.9788	1	recovered	0	0.9376	1	recovered
COG1273	L	Non-homologous end joining protein Ku, dsDNA break repair	0	0	0.0875	0	absent	0	0.0452	0	absent	0	0.0746	0	absent
COG1274	C	Phosphoenolpyruvate carboxykinase, GTP-dependent	0	0	0.2509	0	absent	0	0.0930	0	absent	0	0.5708	1	FP
COG1275	V	Tellurite resistance protein TehA and related permeases	1	0	0.9120	1	recovered	0	0.3646	0	gap	0	0.5276	1	recovered
COG1276	P	Putative copper export protein	1	1	0.4772	0	gap	1	0.2594	0	gap	0	0.0205	0	gap
COG1277	O	ABC-type transport system involved in multi-copper enzyme maturation, permease component	0	0	0.9613	1	FP	0	0.8966	1	FP	0	0.5362	1	FP
COG1278	K	Cold shock protein, CspA family	1	1	0.9999	1	kept	0	0.9961	1	recovered	0	0.9261	1	recovered
COG1279	E	Arginine exporter protein ArgO	1	0	0.9392	1	recovered	1	0.9810	1	kept	1	0.9828	1	kept
COG1280	E	Threonine/homoserine/homoserine lactone efflux protein	1	1	0.9998	1	kept	0	0.9105	1	recovered	0	0.9317	1	recovered
COG1281	O	Redox-regulated molecular chaperone, HSP33 family	1	1	0.9845	1	kept	1	0.9985	1	kept	0	0.4901	0	gap
COG1282	C	NAD/NADP transhydrogenase beta subunit	1	0	0.7922	1	recovered	0	0.9415	1	recovered	0	0.1555	0	gap
COG1283	P	Na+/phosphate symporter	1	1	0.9566	1	kept	1	0.9870	1	kept	0	0.7254	1	recovered
COG1284	S	Uncharacterized membrane-anchored protein YitT, contains DUF161 and DUF2179 domains	0	0	0.8961	1	FP	0	0.9457	1	FP	0	0.7533	1	FP
COG1285	P	Magnesium uptake protein YhiD/SapB, involved in acid resistance	1	0	0.3645	0	gap	1	0.8943	1	kept	0	0.3323	0	gap
COG1286	FM	Colicin V production accessory protein CvpA, regulator of purF expression and biofilm formation	1	1	0.9972	1	kept	0	0.9108	1	recovered	0	0.7975	1	recovered
COG1287	O	Asparagine N-glycosylation enzyme, membrane subunit Stt3	0	0	0.0575	0	absent	0	0.0734	0	absent	0	0.1007	0	absent
COG1288	R	Predicted membrane transporter YfcC, affects glyoxylate shunt	1	0	0.3124	0	gap	1	0.9410	1	kept	0	0.3992	0	gap
